sample_id,subject,word,sentence_id,word_id
66175,YSD,Hamer,182,0
66176,YSD,erroneously,182,1
66177,YSD,nominated,182,2
66178,YSD,him,182,3
66179,YSD,as,182,4
66180,YSD,Ulysses,182,5
66181,YSD,Simpson,182,6
66182,YSD,"Grant,",182,7
66183,YSD,although,182,9
66184,YSD,Grant,182,10
66185,YSD,protested,182,11
66186,YSD,"change,",182,13
66187,YSD,was,182,15
66188,YSD,difficult,182,16
66189,YSD,resist,182,18
66190,YSD,bureaucracy.,182,20
66191,YSD,Upon,183,0
66192,YSD,"graduation,",183,1
66193,YSD,Grant,183,2
66194,YSD,adopted,183,3
66195,YSD,form,183,5
66196,YSD,his,183,7
66197,YSD,new,183,8
66198,YSD,name,183,9
66199,YSD,with,183,10
66200,YSD,middle,183,11
66201,YSD,initial,183,12
66202,YSD,"only,",183,13
66203,YSD,acknowledging,183,15
66204,YSD,that,183,16
66205,YSD,the,183,17
66206,YSD,stood,183,19
66207,YSD,Simpson.,183,21
66208,YSD,graduated,184,1
66209,YSD,West,184,3
66210,YSD,Point,184,4
66211,YSD,"1843,",184,6
66212,YSD,ranking,184,7
66213,YSD,21st,184,8
66214,YSD,class,184,11
66215,YSD,39.,184,13
66216,YSD,the,185,1
66217,YSD,"academy,",185,2
66218,YSD,established,185,4
66219,YSD,reputation,185,6
66220,YSD,as,185,7
66221,YSD,fearless,185,9
66222,YSD,and,185,10
66223,YSD,expert,185,11
66224,YSD,horseman.,185,12
66225,YSD,Grant,186,0
66226,YSD,drank,186,1
66227,YSD,distilled,186,2
66228,YSD,liquor,186,3
66229,YSD,"and,",186,4
66230,YSD,during,186,5
66231,YSD,American,186,7
66232,YSD,"War,",186,9
66233,YSD,began,186,10
66234,YSD,smoking,186,11
66235,YSD,huge,186,12
66236,YSD,numbers,186,13
66237,YSD,cigars,186,15
66238,YSD,story,186,17
66239,YSD,it,186,19
66240,YSD,that,186,20
66241,YSD,smoked,186,22
66242,YSD,over,186,23
66243,YSD,"10,000",186,24
66244,YSD,five,186,26
66245,YSD,years),186,27
66246,YSD,which,186,28
66247,YSD,may,186,29
66248,YSD,well,186,30
66249,YSD,have,186,31
66250,YSD,contributed,186,32
66251,YSD,his,186,34
66252,YSD,throat,186,35
66253,YSD,cancer,186,36
66254,YSD,later,186,38
66255,YSD,life.,186,39
66256,YSD,"father,",187,1
66257,YSD,"tanner,",187,3
66258,YSD,his,187,5
66259,YSD,mother,187,6
66260,YSD,were,187,7
66261,YSD,born,187,8
66262,YSD,Pennsylvania.,187,10
66263,YSD,Kennedy,188,0
66264,YSD,a,188,2
66265,YSD,member,188,3
66266,YSD,prominent,188,6
66267,YSD,Kennedy,188,7
66268,YSD,political,188,8
66269,YSD,family.,188,9
66270,YSD,the,189,1
66271,YSD,icon,189,2
66272,YSD,American,189,4
66273,YSD,"liberalism,",189,5
66274,YSD,Kennedy,189,6
66275,YSD,is,189,7
66276,YSD,youngest,189,9
66277,YSD,person,189,10
66278,YSD,ever,189,11
66279,YSD,elected,189,14
66280,YSD,president,189,15
66281,YSD,the,189,17
66282,YSD,at,189,19
66283,YSD,age,189,21
66284,YSD,43.,189,23
66285,YSD,During,190,0
66286,YSD,this,190,1
66287,YSD,"period,",190,2
66288,YSD,he,190,3
66289,YSD,published,190,4
66290,YSD,Profiles,190,5
66291,YSD,in,190,6
66292,YSD,"Courage,",190,7
66293,YSD,highlighting,190,8
66294,YSD,eight,190,9
66295,YSD,instances,190,10
66296,YSD,which,190,12
66297,YSD,U.S.,190,13
66298,YSD,Senators,190,14
66299,YSD,risked,190,15
66300,YSD,careers,190,17
66301,YSD,standing,190,19
66302,YSD,their,190,21
66303,YSD,personal,190,22
66304,YSD,beliefs.,190,23
66305,YSD,was,191,1
66306,YSD,discharged,191,3
66307,YSD,early,191,5
66308,YSD,"1945,",191,6
66309,YSD,just,191,7
66310,YSD,a,191,8
66311,YSD,few,191,9
66312,YSD,months,191,10
66313,YSD,before,191,11
66314,YSD,Japanese,191,13
66315,YSD,surrendered.,191,14
66316,YSD,was,192,1
66317,YSD,reelected,192,2
66318,YSD,"twice,",192,3
66319,YSD,had,192,5
66320,YSD,mixed,192,7
66321,YSD,voting,192,8
66322,YSD,"record,",192,9
66323,YSD,diverging,192,11
66324,YSD,President,192,13
66325,YSD,Harry,192,14
66326,YSD,Truman,192,16
66327,YSD,the,192,18
66328,YSD,of,192,20
66329,YSD,Democratic,192,22
66330,YSD,Party.,192,23
66331,YSD,"However,",193,0
66332,YSD,the,193,1
66333,YSD,U.S.,193,2
66334,YSD,Navy,193,3
66335,YSD,accepted,193,4
66336,YSD,him,193,5
66337,YSD,September,193,7
66338,YSD,of,193,8
66339,YSD,year.,193,10
66340,YSD,the,194,1
66341,YSD,1964,194,2
66342,YSD,"election,",194,3
66343,YSD,Reagan,194,4
66344,YSD,was,194,5
66345,YSD,outspoken,194,7
66346,YSD,supporter,194,8
66347,YSD,conservative,194,10
66348,YSD,Republican,194,11
66349,YSD,Barry,194,12
66350,YSD,Goldwater.,194,13
66351,YSD,these,195,1
66352,YSD,requests,195,2
66353,YSD,were,195,3
66354,YSD,initially,195,4
66355,YSD,laughed,195,5
66356,YSD,off,195,6
66357,YSD,"Reagan,",195,8
66358,YSD,says,195,10
66359,YSD,"autobiography,",195,13
66360,YSD,he,195,14
66361,YSD,eventually,195,15
66362,YSD,gave,195,16
66363,YSD,"in,",195,17
66364,YSD,after,195,18
66365,YSD,countless,195,19
66366,YSD,sleepless,195,20
66367,YSD,"nights.""""",195,21
66368,YSD,paternal,196,1
66369,YSD,"great-grandfather,",196,2
66370,YSD,Michael,196,3
66371,YSD,"Reagan,",196,4
66372,YSD,immigrated,196,5
66373,YSD,the,196,7
66374,YSD,United,196,8
66375,YSD,States,196,9
66376,YSD,"Ballyporeen,",196,11
66377,YSD,County,196,12
66378,YSD,"Tipperary,",196,13
66379,YSD,Ireland,196,14
66380,YSD,1860s.,196,17
66381,YSD,Prior,197,0
66382,YSD,to,197,1
66383,YSD,"immigration,",197,3
66384,YSD,family,197,5
66385,YSD,name,197,6
66386,YSD,spelled,197,8
66387,YSD,Regan.,197,9
66388,YSD,maternal,198,1
66389,YSD,"great-grandfather,",198,2
66390,YSD,John,198,3
66391,YSD,"Wilson,",198,4
66392,YSD,immigrated,198,5
66393,YSD,to,198,6
66394,YSD,United,198,8
66395,YSD,States,198,9
66396,YSD,"Paisley,",198,11
66397,YSD,Scotland,198,12
66398,YSD,in,198,13
66399,YSD,early,198,15
66400,YSD,1800s.,198,16
66401,YSD,presidency,199,1
66402,YSD,was,199,2
66403,YSD,marked,199,3
66404,YSD,by,199,4
66405,YSD,economic,199,6
66406,YSD,"policies,",199,7
66407,YSD,dubbed,199,8
66408,YSD,Reaganomics,199,9
66409,YSD,a,199,11
66410,YSD,confrontational,199,12
66411,YSD,foreign,199,13
66412,YSD,policy,199,14
66413,YSD,towards,199,15
66414,YSD,Soviet,199,17
66415,YSD,Union,199,18
66416,YSD,Socialist,199,20
66417,YSD,movements,199,21
66418,YSD,around,199,22
66419,YSD,world.,199,24
66420,YSD,Reagan,200,0
66421,YSD,repeatedly,200,2
66422,YSD,go,200,4
66423,YSD,overseas,200,5
66424,YSD,combat,200,7
66425,YSD,"duty,",200,8
66426,YSD,was,200,10
66427,YSD,down,200,12
66428,YSD,because,200,13
66429,YSD,of,200,14
66430,YSD,astigmatism.,200,16
66431,YSD,Reagan,201,0
66432,YSD,reelected,201,2
66433,YSD,landslide,201,5
66434,YSD,the,201,7
66435,YSD,1984,201,8
66436,YSD,presidential,201,9
66437,YSD,"election,",201,10
66438,YSD,defeating,201,11
66439,YSD,Carter's,201,12
66440,YSD,Vice,201,13
66441,YSD,Walter,201,15
66442,YSD,winning,201,18
66443,YSD,of,201,20
66444,YSD,50,201,21
66445,YSD,states,201,22
66446,YSD,receiving,201,24
66447,YSD,percent,201,27
66448,YSD,the,201,29
66449,YSD,popular,201,30
66450,YSD,Reagan,202,0
66451,YSD,developed,202,1
66452,YSD,early,202,3
66453,YSD,gift,202,4
66454,YSD,storytelling,202,6
66455,YSD,and,202,7
66456,YSD,acting.,202,8
66457,YSD,radio,203,3
66458,YSD,announcer,203,4
66459,YSD,an,203,6
66460,YSD,affiliate,203,7
66461,YSD,the,203,9
66462,YSD,Chicago,203,10
66463,YSD,Cubs,203,11
66464,YSD,baseball,203,12
66465,YSD,"games,",203,13
66466,YSD,getting,203,14
66467,YSD,the,203,16
66468,YSD,bare,203,17
66469,YSD,outlines,203,18
66470,YSD,game,203,21
66471,YSD,a,203,23
66472,YSD,ticker,203,24
66473,YSD,relying,203,26
66474,YSD,his,203,28
66475,YSD,imagination,203,29
66476,YSD,storytelling,203,31
66477,YSD,gifts,203,32
66478,YSD,flesh,203,34
66479,YSD,the,203,36
66480,YSD,"1934,",204,2
66481,YSD,during,204,3
66482,YSD,ninth,204,5
66483,YSD,inning,204,6
66484,YSD,Cubs-St.,204,9
66485,YSD,Louis,204,10
66486,YSD,Cardinals,204,11
66487,YSD,"game,",204,12
66488,YSD,wire,204,14
66489,YSD,went,204,15
66490,YSD,dead.,204,16
66491,YSD,Reagan,205,0
66492,YSD,smoothly,205,1
66493,YSD,improvised,205,2
66494,YSD,a,205,3
66495,YSD,fictional,205,4
66496,YSD,play-by-play,205,5
66497,YSD,(in,205,6
66498,YSD,which,205,7
66499,YSD,hitters,205,8
66500,YSD,both,205,10
66501,YSD,teams,205,11
66502,YSD,fouled,205,12
66503,YSD,pitches),205,14
66504,YSD,until,205,15
66505,YSD,wire,205,17
66506,YSD,was,205,18
66507,YSD,restored.,205,19
66508,YSD,When,206,0
66509,YSD,left-wing,206,1
66510,YSD,SLA,206,2
66511,YSD,terrorists,206,3
66512,YSD,kidnapped,206,4
66513,YSD,Patty,206,5
66514,YSD,Hearst,206,6
66515,YSD,in,206,7
66516,YSD,Berkeley,206,8
66517,YSD,gave,206,10
66518,YSD,list,206,12
66519,YSD,demands,206,14
66520,YSD,that,206,15
66521,YSD,included,206,16
66522,YSD,free,206,17
66523,YSD,distribution,206,18
66524,YSD,food,206,20
66525,YSD,"poor,",206,23
66526,YSD,Reagan,206,24
66527,YSD,suggested,206,25
66528,YSD,that,206,26
66529,YSD,would,206,28
66530,YSD,a,206,30
66531,YSD,time,206,32
66532,YSD,outbreak,206,35
66533,YSD,botulism.,206,37
66534,YSD,Hodgkin,207,0
66535,YSD,and,207,1
66536,YSD,Huxley,207,2
66537,YSD,shared,207,3
66538,YSD,prize,207,5
66539,YSD,year,207,7
66540,YSD,John,207,9
66541,YSD,Carew,207,10
66542,YSD,"Eccles,",207,11
66543,YSD,was,207,13
66544,YSD,cited,207,14
66545,YSD,research,207,16
66546,YSD,synapses.,207,18
66547,YSD,Hodgkin,208,0
66548,YSD,Huxley's,208,2
66549,YSD,findings,208,3
66550,YSD,led,208,4
66551,YSD,pair,208,6
66552,YSD,to,208,7
66553,YSD,hypothesize,208,8
66554,YSD,"channels,",208,10
66555,YSD,which,208,11
66556,YSD,were,208,12
66557,YSD,confirmed,208,13
66558,YSD,only,208,14
66559,YSD,decades,208,15
66560,YSD,later.,208,16
66561,YSD,was,209,1
66562,YSD,named,209,2
66563,YSD,a,209,3
66564,YSD,first,209,4
66565,YSD,team,209,5
66566,YSD,All-American,209,6
66567,YSD,his,209,8
66568,YSD,junior,209,9
66569,YSD,senior,209,11
66570,YSD,seasons.,209,12
66571,YSD,"1986,",210,1
66572,YSD,Schwarzenegger,210,2
66573,YSD,married,210,3
66574,YSD,journalist,210,5
66575,YSD,Maria,210,6
66576,YSD,"Shriver,",210,7
66577,YSD,niece,210,8
66578,YSD,the,210,10
66579,YSD,late,210,11
66580,YSD,President,210,12
66581,YSD,United,210,15
66582,YSD,States,210,16
66583,YSD,F.,210,18
66584,YSD,Kennedy.,210,19
66585,YSD,Klaas,211,0
66586,YSD,finished,211,1
66587,YSD,his,211,2
66588,YSD,career,211,3
66589,YSD,at,211,4
66590,YSD,Washington,211,5
66591,YSD,having,211,6
66592,YSD,played,211,7
66593,YSD,"games,",211,10
66594,YSD,scoring,211,11
66595,YSD,goals,211,13
66596,YSD,21,211,15
66597,YSD,assists.,211,16
66598,YSD,was,212,1
66599,YSD,drafted,212,2
66600,YSD,the,212,4
66601,YSD,San,212,5
66602,YSD,Jose,212,6
66603,YSD,Earthquakes,212,7
66604,YSD,in,212,8
66605,YSD,round,212,11
66606,YSD,the,212,13
66607,YSD,2005,212,14
66608,YSD,MLS,212,15
66609,YSD,"SuperDraft,",212,16
66610,YSD,but,212,17
66611,YSD,opted,212,18
66612,YSD,not,212,20
66613,YSD,show,212,21
66614,YSD,up,212,22
66615,YSD,for,212,23
66616,YSD,"camp,",212,24
66617,YSD,instead,212,25
66618,YSD,signing,212,26
66619,YSD,the,212,28
66620,YSD,nearby,212,29
66621,YSD,Sounders.,212,30
66622,YSD,enjoying,213,1
66623,YSD,popular,213,2
66624,YSD,little,213,4
66625,YSD,critical,213,5
66626,YSD,success,213,6
66627,YSD,during,213,7
66628,YSD,own,213,9
66629,YSD,"lifetime,",213,10
66630,YSD,Kerouac,213,11
66631,YSD,now,213,13
66632,YSD,considered,213,14
66633,YSD,one,213,15
66634,YSD,America's,213,17
66635,YSD,most,213,18
66636,YSD,important,213,19
66637,YSD,authors.,213,20
66638,YSD,Kerouac's,214,0
66639,YSD,"spontaneous,",214,1
66640,YSD,confessional,214,2
66641,YSD,language,214,3
66642,YSD,style,214,4
66643,YSD,inspired,214,5
66644,YSD,"writers,",214,7
66645,YSD,including,214,8
66646,YSD,"Robbins,",214,10
66647,YSD,Richard,214,11
66648,YSD,"Brautigan,",214,12
66649,YSD,Hunter,214,13
66650,YSD,"Thompson,",214,15
66651,YSD,"Kesey,",214,17
66652,YSD,and,214,18
66653,YSD,Dylan.,214,20
66654,YSD,started,215,1
66655,YSD,writing,215,2
66656,YSD,first,215,4
66657,YSD,"novel,",215,5
66658,YSD,called,215,6
66659,YSD,The,215,7
66660,YSD,Town,215,8
66661,YSD,and,215,9
66662,YSD,City.,215,11
66663,YSD,was,216,1
66664,YSD,1950,216,4
66665,YSD,earned,216,6
66666,YSD,him,216,7
66667,YSD,some,216,8
66668,YSD,respect,216,9
66669,YSD,as,216,10
66670,YSD,writer.,216,12
66671,YSD,"parents,",217,1
66672,YSD,Leo-Alcide,217,2
66673,YSD,Kerouac,217,3
66674,YSD,Gabrielle-Ange,217,5
66675,YSD,"Lévesque,",217,6
66676,YSD,natives,217,8
66677,YSD,province,217,11
66678,YSD,Quebec,217,13
66679,YSD,Canada.,217,15
66680,YSD,many,218,1
66681,YSD,other,218,2
66682,YSD,Quebecers,218,3
66683,YSD,of,218,4
66684,YSD,their,218,5
66685,YSD,"generation,",218,6
66686,YSD,the,218,7
66687,YSD,Lévesques,218,8
66688,YSD,Kerouacs,218,10
66689,YSD,were,218,11
66690,YSD,part,218,12
66691,YSD,Quebec,218,15
66692,YSD,emigration,218,16
66693,YSD,to,218,17
66694,YSD,New,218,18
66695,YSD,England,218,19
66696,YSD,find,218,21
66697,YSD,employment.,218,22
66698,YSD,didn't,219,1
66699,YSD,start,219,2
66700,YSD,learn,219,4
66701,YSD,English,219,5
66702,YSD,until,219,6
66703,YSD,age,219,8
66704,YSD,six.,219,10
66705,YSD,"home,",220,1
66706,YSD,and,220,3
66707,YSD,his,220,4
66708,YSD,family,220,5
66709,YSD,Quebec,220,7
66710,YSD,"year,",221,1
66711,YSD,he,221,2
66712,YSD,also,221,3
66713,YSD,married,221,4
66714,YSD,Rose,221,5
66715,YSD,"Fitzgerald,",221,6
66716,YSD,daughter,221,8
66717,YSD,John,221,10
66718,YSD,"Fitzgerald,",221,12
66719,YSD,Democrat,221,14
66720,YSD,mayor,221,15
66721,YSD,Boston,221,17
66722,YSD,probably,221,19
66723,YSD,most,221,21
66724,YSD,recognized,221,22
66725,YSD,politician,221,23
66726,YSD,the,221,25
66727,YSD,early,222,2
66728,YSD,"age,",222,3
66729,YSD,was,222,5
66730,YSD,profoundly,222,6
66731,YSD,marked,222,7
66732,YSD,the,222,9
66733,YSD,death,222,10
66734,YSD,elder,222,13
66735,YSD,brother,222,14
66736,YSD,"Gérard,",222,15
66737,YSD,later,222,16
66738,YSD,prompting,222,17
66739,YSD,him,222,18
66740,YSD,write,222,20
66741,YSD,the,222,21
66742,YSD,book,222,22
66743,YSD,Visions,222,23
66744,YSD,Gerard.,222,25
66745,YSD,also,223,1
66746,YSD,for,223,3
66747,YSD,New,223,5
66748,YSD,Haven,223,6
66749,YSD,Eagles,223,7
66750,YSD,Bronx,223,9
66751,YSD,Tigers,223,10
66752,YSD,Canadian-American,223,13
66753,YSD,Hockey,223,14
66754,YSD,League.,223,15
66755,YSD,Besides,224,0
66756,YSD,his,224,1
66757,YSD,film,224,2
66758,YSD,"roles,",224,3
66759,YSD,appeared,224,5
66760,YSD,television,224,8
66761,YSD,screen,224,9
66762,YSD,often,224,10
66763,YSD,later,224,11
66764,YSD,his,224,13
66765,YSD,career.,224,14
66766,YSD,his,225,1
66767,YSD,contribution,225,2
66768,YSD,the,225,4
66769,YSD,television,225,5
66770,YSD,"industry,",225,6
66771,YSD,J.,225,7
66772,YSD,Carrol,225,8
66773,YSD,Naish,225,9
66774,YSD,a,225,11
66775,YSD,star,225,12
66776,YSD,Hollywood,225,15
66777,YSD,Walk,225,16
66778,YSD,Fame,225,18
66779,YSD,at,225,19
66780,YSD,6145,225,20
66781,YSD,Hollywood,225,21
66782,YSD,Franklin,226,1
66783,YSD,was,226,2
66784,YSD,finding,226,3
66785,YSD,himself,226,4
66786,YSD,"London,",226,6
66787,YSD,Deborah,226,7
66788,YSD,married,226,8
66789,YSD,man,226,10
66790,YSD,named,226,11
66791,YSD,John,226,12
66792,YSD,Rodgers.,226,13
66793,YSD,proved,227,1
66794,YSD,to,227,2
66795,YSD,an,227,4
66796,YSD,regrettable,227,5
66797,YSD,decision.,227,6
66798,YSD,Rodgers',228,1
66799,YSD,fate,228,2
66800,YSD,"unknown,",228,3
66801,YSD,bigamy,228,5
66802,YSD,an,228,6
66803,YSD,offense,228,7
66804,YSD,punishable,228,8
66805,YSD,public,228,10
66806,YSD,whipping,228,11
66807,YSD,"imprisonment,",228,13
66808,YSD,Deborah,228,14
66809,YSD,was,228,15
66810,YSD,not,228,16
66811,YSD,free,228,17
66812,YSD,remarry.,228,19
66813,YSD,he,229,1
66814,YSD,arrived,229,3
66815,YSD,worked,229,5
66816,YSD,in,229,6
66817,YSD,several,229,7
66818,YSD,printer,229,8
66819,YSD,shops,229,9
66820,YSD,around,229,10
66821,YSD,town.,229,11
66822,YSD,"However,",230,0
66823,YSD,not,230,3
66824,YSD,satisfied,230,4
66825,YSD,by,230,5
66826,YSD,immediate,230,7
66827,YSD,wife,231,1
66828,YSD,is,231,2
66829,YSD,Barbara,231,3
66830,YSD,Bush.,231,4
66831,YSD,later,232,2
66832,YSD,she,232,3
66833,YSD,married,232,4
66834,YSD,Michael,232,5
66835,YSD,Jackson,232,6
66836,YSD,May,232,8
66837,YSD,"18,",232,9
66838,YSD,1994.,232,10
66839,YSD,was,233,1
66840,YSD,First,233,2
66841,YSD,Lady,233,3
66842,YSD,United,233,6
66843,YSD,States,233,7
66844,YSD,1993,233,9
66845,YSD,to,233,10
66846,YSD,"2001,",233,11
66847,YSD,wife,233,14
66848,YSD,President,233,16
66849,YSD,Bill,233,17
66850,YSD,Following,234,0
66851,YSD,this,234,1
66852,YSD,he,234,2
66853,YSD,returned,234,3
66854,YSD,to,234,4
66855,YSD,Philadelphia,234,5
66856,YSD,1726,234,7
66857,YSD,with,234,8
66858,YSD,help,234,10
66859,YSD,merchant,234,13
66860,YSD,named,234,14
66861,YSD,Thomas,234,15
66862,YSD,"Denham,",234,16
66863,YSD,who,234,17
66864,YSD,Franklin,234,19
66865,YSD,a,234,20
66866,YSD,position,234,21
66867,YSD,as,234,22
66868,YSD,"clerk,",234,23
66869,YSD,shopkeeper,234,24
66870,YSD,bookkeeper,234,26
66871,YSD,Denham's,234,28
66872,YSD,merchant,234,29
66873,YSD,business.,234,30
66874,YSD,cgs,235,1
66875,YSD,unit,235,2
66876,YSD,electric,235,4
66877,YSD,charge,235,5
66878,YSD,has,235,6
66879,YSD,been,235,7
66880,YSD,named,235,8
66881,YSD,after,235,9
66882,YSD,him:,235,10
66883,YSD,one,235,11
66884,YSD,franklin,235,12
66885,YSD,(Fr),235,13
66886,YSD,equal,235,15
66887,YSD,to,235,16
66888,YSD,statcoulomb.,235,18
66889,YSD,"mother,",236,1
66890,YSD,Abiah,236,2
66891,YSD,"Folger,",236,3
66892,YSD,born,236,5
66893,YSD,"Nantucket,",236,7
66894,YSD,Massachusetts,236,8
66895,YSD,on,236,9
66896,YSD,August,236,10
66897,YSD,"15,",236,11
66898,YSD,"1667,",236,12
66899,YSD,Peter,236,14
66900,YSD,"Folger,",236,15
66901,YSD,miller,236,17
66902,YSD,"schoolteacher,",236,19
66903,YSD,and,236,20
66904,YSD,his,236,21
66905,YSD,Mary,236,23
66906,YSD,Morrill,236,24
66907,YSD,former,236,26
66908,YSD,indentured,236,27
66909,YSD,servant.,236,28
66910,YSD,Sometime,237,0
66911,YSD,during,237,1
66912,YSD,second,237,3
66913,YSD,half,237,4
66914,YSD,"1683,",237,6
66915,YSD,the,237,7
66916,YSD,Franklins,237,8
66917,YSD,England,237,10
66918,YSD,for,237,11
66919,YSD,"Boston,",237,12
66920,YSD,Massachusetts;,237,13
66921,YSD,while,237,15
66922,YSD,"Boston,",237,17
66923,YSD,had,237,19
66924,YSD,several,237,20
66925,YSD,more,237,21
66926,YSD,"children,",237,22
66927,YSD,including:,237,23
66928,YSD,Josiah,237,24
66929,YSD,(August,237,26
66930,YSD,"23,",237,27
66931,YSD,"1685),",237,28
66932,YSD,Ann,237,29
66933,YSD,(January,237,30
66934,YSD,Joseph,237,33
66935,YSD,(February,237,34
66936,YSD,"1688),",237,36
66937,YSD,and,237,37
66938,YSD,Joseph,237,38
66939,YSD,1689),237,41
66940,YSD,(the,237,42
66941,YSD,Joseph,237,44
66942,YSD,having,237,45
66943,YSD,died,237,46
66944,YSD,soon,237,47
66945,YSD,after,237,48
66946,YSD,the,238,1
66947,YSD,identity,238,2
66948,YSD,William's,238,4
66949,YSD,mother,238,5
66950,YSD,remains,238,6
66951,YSD,"unknown,",238,7
66952,YSD,perhaps,238,8
66953,YSD,responsibility,238,10
66954,YSD,an,238,12
66955,YSD,infant,238,13
66956,YSD,child,238,14
66957,YSD,Franklin,238,16
66958,YSD,reason,238,18
66959,YSD,take,238,20
66960,YSD,residence,238,22
66961,YSD,Deborah,238,24
66962,YSD,Read.,238,25
66963,YSD,"father,",239,1
66964,YSD,Josiah,239,2
66965,YSD,"Franklin,",239,3
66966,YSD,was,239,4
66967,YSD,tallow,239,6
66968,YSD,"chandler,",239,7
66969,YSD,a,239,8
66970,YSD,maker,239,9
66971,YSD,of,239,10
66972,YSD,"candles,",239,11
66973,YSD,who,239,12
66974,YSD,married,239,13
66975,YSD,twice.,239,14
66976,YSD,schooling,240,1
66977,YSD,ended,240,2
66978,YSD,ten,240,4
66979,YSD,at,240,6
66980,YSD,12,240,7
66981,YSD,he,240,8
66982,YSD,became,240,9
66983,YSD,an,240,10
66984,YSD,apprentice,240,11
66985,YSD,his,240,13
66986,YSD,brother,240,14
66987,YSD,"James,",240,15
66988,YSD,printer,240,17
66989,YSD,who,240,18
66990,YSD,published,240,19
66991,YSD,New,240,21
66992,YSD,England,240,22
66993,YSD,Courant.,240,23
66994,YSD,printing,241,2
66995,YSD,apprentice,241,3
66996,YSD,wrote,241,5
66997,YSD,under,241,6
66998,YSD,pseudonym,241,8
66999,YSD,'Silence,241,10
67000,YSD,Dogood',241,11
67001,YSD,who,241,12
67002,YSD,ostensibly,241,14
67003,YSD,middle-aged,241,16
67004,YSD,widow.,241,17
67005,YSD,brother,242,1
67006,YSD,the,242,3
67007,YSD,Courant's,242,4
67008,YSD,readers,242,5
67009,YSD,did,242,6
67010,YSD,not,242,7
67011,YSD,initially,242,8
67012,YSD,know,242,9
67013,YSD,the,242,10
67014,YSD,real,242,11
67015,YSD,brother,243,1
67016,YSD,was,243,2
67017,YSD,impressed,243,4
67018,YSD,when,243,5
67019,YSD,discovered,243,7
67020,YSD,his,243,8
67021,YSD,popular,243,9
67022,YSD,correspondent,243,10
67023,YSD,was,243,11
67024,YSD,his,243,12
67025,YSD,younger,243,13
67026,YSD,brother.,243,14
67027,YSD,left,244,1
67028,YSD,his,244,2
67029,YSD,apprenticeship,244,3
67030,YSD,without,244,4
67031,YSD,permission,244,5
67032,YSD,and,244,6
67033,YSD,in,244,7
67034,YSD,doing,244,9
67035,YSD,became,244,10
67036,YSD,fugitive.,244,12
67037,YSD,entered,245,1
67038,YSD,U.S.,245,3
67039,YSD,Army,245,4
67040,YSD,as,245,5
67041,YSD,private,245,7
67042,YSD,"1941,",245,9
67043,YSD,was,245,10
67044,YSD,"commissioned,",245,11
67045,YSD,served,245,13
67046,YSD,in,245,14
67047,YSD,Pacific,245,16
67048,YSD,theater.,245,17
67049,YSD,the,246,1
67050,YSD,end,246,2
67051,YSD,war,246,5
67052,YSD,was,246,7
67053,YSD,captain,246,9
67054,YSD,General,246,11
67055,YSD,Douglas,246,12
67056,YSD,MacArthur's,246,13
67057,YSD,intelligence,246,14
67058,YSD,staff.,246,15
67059,YSD,Early,247,0
67060,YSD,in,247,1
67061,YSD,"life,",247,2
67062,YSD,developed,247,4
67063,YSD,interest,247,6
67064,YSD,politics,247,8
67065,YSD,and,247,9
67066,YSD,"and,",247,11
67067,YSD,during,247,12
67068,YSD,war,247,14
67069,YSD,"years,",247,15
67070,YSD,special,247,17
67071,YSD,admiration,247,18
67072,YSD,Winston,247,20
67073,YSD,"Churchill,",247,21
67074,YSD,whom,247,22
67075,YSD,he,247,23
67076,YSD,would,247,24
67077,YSD,later,247,25
67078,YSD,cite,247,26
67079,YSD,important,247,29
67080,YSD,influence.,247,30
67081,YSD,After,248,0
67082,YSD,he,248,1
67083,YSD,left,248,2
67084,YSD,the,248,3
67085,YSD,"Pentagon,",248,4
67086,YSD,became,248,6
67087,YSD,publisher,248,7
67088,YSD,and,248,8
67089,YSD,chairman,248,9
67090,YSD,Forbes,248,11
67091,YSD,"magazine,",248,12
67092,YSD,where,248,13
67093,YSD,over,248,14
67094,YSD,next,248,16
67095,YSD,decade,248,17
67096,YSD,frequently,248,20
67097,YSD,defense,248,22
67098,YSD,national,248,24
67099,YSD,security,248,25
67100,YSD,issues.,248,26
67101,YSD,"1990,",249,1
67102,YSD,wrote,249,3
67103,YSD,Fighting,249,4
67104,YSD,"Peace,",249,6
67105,YSD,account,249,8
67106,YSD,of,249,9
67107,YSD,Pentagon,249,11
67108,YSD,years;,249,12
67109,YSD,"1996,",249,14
67110,YSD,Weinberger,249,15
67111,YSD,co-authored,249,16
67112,YSD,a,249,17
67113,YSD,book,249,18
67114,YSD,entitled,249,19
67115,YSD,The,249,20
67116,YSD,Next,249,21
67117,YSD,"War,",249,22
67118,YSD,which,249,23
67119,YSD,raised,249,24
67120,YSD,questions,249,25
67121,YSD,about,249,26
67122,YSD,adequacy,249,28
67123,YSD,U.S.,249,30
67124,YSD,military,249,31
67125,YSD,capabilities,249,32
67126,YSD,following,249,33
67127,YSD,end,249,35
67128,YSD,of,249,36
67129,YSD,Cold,249,38
67130,YSD,published,250,2
67131,YSD,"book,",250,4
67132,YSD,colleages,250,6
67133,YSD,from,250,7
67134,YSD,Reagan,250,9
67135,YSD,administration,250,10
67136,YSD,broke,250,11
67137,YSD,contact,250,12
67138,YSD,refused,250,14
67139,YSD,speak,250,16
67140,YSD,him.,250,18
